gameId,b_towerKills,b_baronKills,b_dragonKills,b_riftHeraldKills,r_towerKills,r_baronKills,r_dragonKills,r_riftHeraldKills,b_kills,b_deaths,b_assists,r_kills,r_deaths,r_assists,b_avgLevel,b_totalGold,b_totalVisionScore,b_totalDamageDealt,b_totalHeal,b_totalDamageTaken,r_avgLevel,r_totalGold,r_totalVisionScore,r_totalDamageDealt,r_totalHeal,r_totalDamageTaken,b_win,r_win
3366879547,4,0,3,1,9,1,1,0,32,38,47,38,32,61,13.6,51022,88,424242,21566,123636,14.6,59598,75,535928,24561,116157,0,1
3419792428,1,0,0,0,10,1,4,2,14,32,23,32,14,39,12.4,43663,101,444951,15092,91463,14.6,60085,180,641574,33926,98527,0,1
3421206782,8,1,2,0,6,0,2,2,24,11,48,10,24,13,13.2,49196,115,461776,32649,60107,11.8,42638,98,463680,24355,87925,1,0
3251983989,8,1,5,0,3,1,0,1,34,21,69,21,34,37,16.2,68520,160,956925,41594,102447,14.4,55542,185,914152,22894,133073,1,0
3267112403,8,0,2,1,1,0,2,0,28,16,51,16,28,22,13.6,51257,138,526418,40455,92837,12.4,42274,126,440777,13705,95884,1,0
3321134081,9,0,2,1,5,1,3,0,43,37,53,37,43,72,16.0,69769,193,786146,33489,144163,16.0,63853,145,676072,24405,138294,1,0
3419456228,1,0,0,0,5,0,3,2,22,28,26,28,22,27,11.8,40640,89,308004,9294,72744,12.4,45506,100,397912,19852,78173,0,1
3319208650,10,0,4,0,3,0,1,1,29,18,50,18,30,19,16.0,61819,165,756098,32441,88387,14.2,53156,156,582471,19484,111108,1,0
3379759083,4,0,2,1,11,2,2,1,17,38,33,38,17,71,13.6,50288,152,606976,16852,110598,15.4,65792,140,673680,49078,140705,0,1
3321724664,10,0,3,1,1,0,0,0,43,24,45,24,43,24,14.0,54152,107,519345,44334,93731,12.0,44053,74,308758,12540,105142,1,0
3272258965,10,1,3,1,2,0,1,0,41,34,65,33,41,53,15.0,63969,210,541883,25684,116692,15.0,60332,110,644352,35345,134164,1,0
3396954126,2,0,1,0,11,1,3,1,18,31,30,31,18,46,13.2,45755,119,524670,19144,116289,14.4,59471,174,614953,18697,92878,0,1
3409708017,1,0,0,0,11,0,3,2,15,34,13,34,15,36,10.6,36313,74,299142,12188,83312,12.4,47991,103,451801,13660,64334,0,1
3414239742,2,0,1,1,9,1,2,0,13,31,10,31,13,37,11.4,36421,78,355699,16330,84633,13.8,51291,111,478948,21970,75259,0,1
3387620961,8,0,4,0,8,1,2,1,45,46,71,46,45,67,17.4,75626,157,920584,61714,197870,17.0,74615,209,915376,34323,155530,1,0
3415665961,11,1,4,0,4,0,2,2,38,49,56,49,39,72,16.6,71698,159,777590,25866,162737,17.0,78276,110,812265,68041,203032,1,0
3408621797,8,1,4,1,9,1,3,0,38,45,44,45,38,77,17.6,81222,165,1020881,73274,227792,18.0,86244,221,1236320,52274,164644,0,1
3393292921,9,1,2,0,10,1,2,0,39,39,54,39,39,39,17.4,70008,55,871954,44147,186112,16.0,70282,126,890709,58921,179332,1,0
3393352451,2,0,0,0,10,0,4,1,19,33,21,33,19,36,12.8,45612,100,425422,29515,121431,14.6,58997,107,706649,20961,77634,0,1
3388841309,11,0,4,1,0,0,1,1,31,20,36,19,31,29,14.4,52661,112,507813,25780,85460,13.2,47606,107,425360,19890,92359,1,0
3419336610,11,2,3,2,3,0,3,0,53,41,75,41,53,59,17.2,77913,177,814028,35245,140517,15.8,70813,150,669861,34008,161775,1,0
3402934689,4,1,1,0,8,0,5,0,39,45,51,45,40,47,17.2,74566,243,926608,44120,175052,17.2,82202,221,1001340,67268,222931,0,1
3191633698,8,1,2,0,7,0,3,1,40,59,40,59,41,33,17.8,73719,169,872705,47701,199716,16.6,77535,143,973680,27398,172712,1,0
3198889380,11,1,2,0,1,0,0,1,40,23,64,23,40,28,15.2,61363,113,614738,35021,105653,13.8,49897,100,514878,31380,134615,1,0
3315074132,8,1,3,0,4,0,1,1,37,29,56,28,37,26,15.8,60150,111,615575,47961,131903,14.0,49749,143,461936,9774,111982,1,0
3307171311,11,2,3,1,3,0,2,0,24,18,33,18,24,34,15.8,61412,95,707730,44788,134107,14.6,50866,116,616914,39345,115526,1,0
3319474379,9,1,4,0,5,0,0,2,31,26,54,26,31,38,15.0,58045,122,604973,44007,106410,14.6,53670,81,544020,31387,133597,1,0
3385903412,10,0,1,2,1,0,1,0,19,10,26,9,19,12,11.8,42064,67,445805,16666,63425,10.4,32139,59,315659,6590,48505,1,0
3328959876,10,1,3,0,4,0,2,0,46,31,51,31,46,41,17.4,70799,153,780475,42637,146240,17.0,62971,137,737435,33973,139547,1,0
3328363807,3,0,3,1,11,1,3,0,43,44,57,44,43,64,16.8,66294,130,690694,35991,160907,17.2,78348,185,884411,53648,162884,0,1
3325297089,4,0,1,0,9,0,2,1,26,40,37,40,26,59,14.4,51583,81,471101,31346,123777,15.2,59456,100,615165,27934,107964,0,1
3414986385,11,0,4,1,2,0,0,1,30,24,22,24,30,34,14.8,55928,121,645844,19879,85254,14.0,47227,57,492093,19529,105085,1,0
3420411322,5,0,0,2,10,1,5,0,25,38,33,38,25,38,15.4,57902,136,718606,27600,155633,16.8,69738,135,850067,54549,129647,0,1
3416844495,8,1,4,1,3,0,1,1,27,15,55,15,27,22,14.0,53605,132,507824,41146,104144,12.4,44356,98,447933,16121,98042,1,0
2900887174,0,0,0,0,10,1,2,0,9,34,11,33,9,49,10.6,31246,75,239517,11337,71991,13.0,50574,108,431736,7738,50929,0,1
3412866931,11,1,3,0,3,0,1,1,37,18,61,18,37,20,15.0,58910,98,580624,22555,89586,13.2,47040,92,470148,13618,97261,1,0
3412946674,1,0,0,0,4,0,3,1,16,25,14,25,16,34,10.4,31535,50,262624,11054,63849,11.4,40747,55,345075,24676,66642,0,1
3419543681,11,1,3,1,2,0,3,0,28,31,35,31,28,26,16.4,66707,189,817474,35806,120907,15.8,58907,130,735590,28643,117089,1,0
3414710371,1,0,0,0,11,1,4,1,5,23,5,23,5,27,12.0,34170,86,391393,14063,77506,13.8,49482,101,544327,32690,76047,0,1
3417855013,0,0,2,0,11,0,1,1,18,39,18,39,18,55,11.2,35038,72,299305,18000,100439,12.8,50518,96,414295,19936,71719,0,1
3388053761,9,1,2,0,9,0,3,1,46,35,79,35,47,49,17.2,73572,165,844427,33569,147426,15.8,67430,154,772109,39348,161260,1,0
3407618232,3,0,2,0,8,0,1,1,36,39,49,39,37,54,13.8,53411,134,491295,24219,114007,14.2,57163,89,473945,20455,125804,0,1
3419836971,4,0,3,0,10,2,3,1,37,48,60,48,37,73,15.8,67367,173,746496,33775,173223,17.2,75016,136,785964,61692,165995,0,1
3418803868,3,0,1,0,11,1,4,0,38,38,28,38,39,48,17.0,66530,128,907835,39496,178265,17.2,72676,194,896611,35026,132273,0,1
3365835946,8,2,2,0,10,1,6,1,59,46,61,46,59,69,18.0,102127,205,1422472,61283,218439,18.0,93713,233,1278006,47384,248365,1,0
3393982380,3,0,2,0,9,2,4,0,35,46,44,46,36,73,16.2,66119,102,731679,42172,167920,17.4,75211,185,871828,27001,156128,0,1
3399065780,6,1,1,1,8,1,3,0,35,53,54,53,35,61,15.2,59117,75,525330,34956,180489,16.4,66823,104,649740,61066,164241,0,1
3414937784,10,0,4,1,0,0,0,0,29,8,28,8,30,3,13.4,47649,107,499928,30020,89236,12.4,37707,63,467922,22400,104436,1,0
3417053084,11,1,5,1,4,0,0,0,45,28,38,28,45,43,16.4,65527,109,693565,38025,127710,14.6,56337,67,588552,14323,136568,1,0
3419821739,2,0,1,1,6,0,2,0,21,33,21,33,21,45,12.0,40522,84,393331,26749,102121,13.2,48382,75,441618,18833,75394,0,1
3412512429,11,0,4,0,3,1,2,2,47,39,80,38,47,36,17.0,72827,197,802160,42891,147306,17.2,73087,64,917204,27607,171441,1,0
3389879862,0,0,2,0,10,0,1,2,20,38,21,38,20,31,11.8,37520,73,317087,9380,83465,13.4,53438,94,497944,24918,90933,0,1
3412288941,6,0,2,1,9,1,4,0,29,42,39,42,29,43,14.2,57973,173,633874,20396,131930,15.8,62855,107,592054,43564,134235,0,1
3405151362,10,1,2,0,2,0,2,2,40,27,50,25,40,32,14.6,59010,91,587183,39804,114410,13.4,47786,57,456916,20707,109445,1,0
3414490708,6,0,3,1,0,0,0,0,33,15,27,15,33,12,12.0,42533,58,322947,23377,63102,11.0,30772,35,245309,10086,66061,1,0
3414381041,10,2,4,0,2,0,1,1,49,31,96,31,49,46,15.6,66675,71,588729,49158,133325,14.6,55846,84,571618,22004,142897,1,0
3335761948,8,0,2,2,3,0,3,0,36,23,63,23,36,34,13.6,59210,88,498629,31515,98722,13.4,49246,78,454557,22357,115886,1,0
3305129678,11,1,2,1,1,0,1,1,34,25,27,25,35,14,13.6,50881,70,468723,28683,89158,11.8,40985,48,378646,21304,87206,1,0
3398906185,9,1,4,1,6,0,2,0,37,34,46,34,37,31,16.4,67765,103,826973,41106,122996,15.6,61826,137,717380,40097,162583,1,0
3396845929,11,0,2,0,1,0,1,0,37,15,52,15,38,22,13.8,53266,76,513079,28467,82563,12.4,39014,66,340296,24115,101258,1,0
3393729094,9,1,5,2,1,0,0,0,33,17,43,17,33,38,15.4,63799,154,708334,50673,111454,14.8,52070,124,540913,17884,111708,1,0
3025370848,8,0,2,1,0,0,1,0,38,10,59,10,38,12,12.8,53022,130,459986,8991,63022,11.4,35510,87,343766,16601,94518,1,0
3341299998,10,0,4,1,5,2,1,1,53,38,90,38,53,56,17.0,77183,188,975584,41347,160884,16.6,72871,164,809438,38421,167720,1,0
3404480174,9,1,4,1,2,0,1,0,31,17,65,17,31,34,15.4,59854,152,672247,48697,118686,14.0,50133,133,574158,23904,112154,1,0
3400379184,11,0,2,1,1,0,1,1,29,13,45,13,29,16,12.8,48394,101,433401,18257,82480,11.4,35968,59,347135,18302,82607,1,0
3417952866,5,0,2,0,7,1,2,2,14,24,22,24,14,43,12.6,44807,118,459485,31718,97926,14.6,53686,123,638004,26524,86015,0,1
3406337502,9,0,4,1,5,2,3,0,45,34,59,34,45,44,17.2,75825,211,897822,51929,174787,17.8,78035,214,956799,43105,168796,1,0
3404036736,1,0,1,0,10,0,3,2,26,38,38,38,26,45,14.2,50523,115,553941,21082,115428,14.8,61376,141,662882,47989,123864,0,1
3404163522,9,2,1,1,6,1,4,1,29,26,67,26,29,51,16.8,69881,124,836251,43200,138983,16.0,64905,172,792574,28011,133927,1,0
3310688743,10,0,3,1,1,0,0,0,29,13,39,13,29,20,13.0,47368,87,467972,20249,68924,11.6,35872,49,356620,9701,80079,1,0
3383430227,10,1,3,0,2,0,2,1,33,29,52,29,33,41,15.0,61480,168,659102,58007,130062,14.4,56075,143,590507,34683,127268,1,0
3282100063,4,0,2,0,8,0,3,1,40,48,52,48,40,59,14.2,55990,139,471311,22649,125294,15.0,61805,134,582915,57570,155446,0,1
3318548159,7,1,2,1,2,0,1,0,29,27,35,27,29,18,14.2,50644,92,474389,33767,93192,12.6,41891,74,348137,14541,87203,1,0
3400655104,7,0,2,1,2,0,1,0,27,11,30,11,27,19,13.0,46060,83,479525,32019,72579,11.4,35580,76,342358,10540,80061,1,0
3402025026,4,0,1,0,11,2,4,1,24,44,42,44,24,72,15.8,67277,240,889839,22186,138602,16.8,75018,191,824987,90936,192936,0,1
3395541813,5,1,3,1,3,0,1,1,32,25,58,25,32,37,13.8,51858,102,478453,17252,76618,12.4,45849,132,407444,10334,95705,1,0
3393877360,11,1,3,0,5,0,3,1,24,21,33,20,24,16,16.4,65201,167,774421,35887,119463,15.2,59282,146,807612,22200,108709,1,0
3363164510,11,1,3,1,2,0,1,1,23,15,23,15,23,17,14.0,52255,85,636927,40220,87488,12.6,42660,81,496413,17890,96366,1,0
3293191487,2,0,1,0,11,1,2,2,19,27,18,27,19,38,13.0,42556,77,476686,18306,86898,14.2,53792,120,546698,19116,81178,0,1
3411833535,2,0,3,1,8,1,2,1,21,26,30,26,21,29,14.6,53908,148,659443,53100,119822,16.2,63279,179,788743,35852,127221,0,1
3408797736,0,0,1,1,11,1,3,1,21,51,28,51,21,49,12.6,42342,93,343638,13431,100971,14.0,61052,103,590802,26527,88126,0,1
3407503692,10,2,4,1,6,0,2,0,42,34,78,34,42,32,17.0,71688,165,768833,32802,142890,15.8,65222,136,754783,29156,165437,1,0
3379753248,0,0,1,0,11,1,3,2,15,24,13,24,15,33,12.6,38657,81,416889,9046,82645,14.0,51654,114,555067,26919,74820,0,1
3363410144,9,1,4,1,4,0,0,1,25,13,36,13,25,14,15.0,57797,145,726447,32653,82658,13.4,48186,119,538927,25858,89577,1,0
3369087176,11,3,3,1,5,0,3,0,60,40,103,40,60,64,18.0,88681,178,984642,99226,208473,17.6,76029,174,994755,37606,191753,1,0
3407982069,7,1,4,2,5,0,0,0,34,26,42,26,34,21,15.4,61579,176,713712,38301,109465,14.2,56357,120,666519,26035,114766,1,0
3408422264,1,1,3,0,11,0,2,1,16,41,28,41,16,80,15.6,56767,159,805095,39297,159366,16.0,65455,172,729735,47473,134858,0,1
3393824589,9,0,2,1,2,0,1,0,39,27,49,27,39,39,13.6,53237,111,494294,27547,100740,12.6,45991,87,400298,26472,103846,1,0
3350166687,9,0,1,0,5,1,3,0,32,25,47,25,32,39,14.0,55185,120,532778,31872,112540,13.6,50775,115,464031,32072,114246,1,0
3382208372,8,0,3,1,1,0,0,0,40,22,39,21,40,15,13.2,51125,109,496868,17957,84098,11.8,38626,51,319331,23019,92773,1,0
3380374410,11,1,2,2,1,0,1,0,37,37,25,37,37,44,16.0,62343,127,713450,31553,124795,15.0,55054,111,573197,30905,124765,1,0
3353191386,0,0,0,0,5,0,2,1,16,25,23,25,16,35,10.4,31808,56,255379,8315,64558,11.6,42196,84,424145,24178,71080,0,1
3325250997,11,1,3,1,2,0,2,0,39,28,51,27,39,39,16.4,66589,158,714747,48809,112264,14.6,53560,151,559171,22458,121051,1,0
3412886778,11,2,3,0,3,0,2,2,30,17,47,17,30,21,16.4,64254,182,761481,48734,112261,15.2,57754,100,802940,32359,113690,1,0
3392038798,7,0,2,1,0,0,0,0,36,12,33,12,36,9,12.2,44844,78,376611,17090,59879,10.4,31217,56,271227,5551,73121,1,0
3412572032,8,0,2,2,6,1,2,0,17,30,14,30,18,65,12.8,46776,135,552667,24931,103183,14.6,55496,108,574246,39547,102153,0,1
3420414933,0,0,0,0,9,0,3,2,19,37,32,37,19,77,11.2,36647,69,288411,25203,97767,12.4,50190,93,454308,22738,83216,0,1
3416020717,8,2,3,1,5,0,3,1,39,28,110,28,39,67,16.2,70109,180,710597,50150,156718,14.8,60974,156,680664,46885,153987,1,0
3411552144,1,0,1,0,9,0,3,1,11,20,8,20,11,25,12.2,38368,113,427352,14880,62746,13.0,48560,154,544977,24901,73579,0,1
3412112834,0,0,0,1,5,0,4,0,14,24,16,24,14,28,12.0,39269,79,404816,17622,83663,12.8,47092,119,485832,24940,66192,0,1
3394634119,1,0,0,0,11,0,4,2,18,40,22,40,18,34,12.2,40823,53,411030,12893,105410,13.6,54958,111,608687,44424,100936,0,1
3395721025,4,0,0,1,11,1,3,0,21,33,27,33,21,65,14.0,51443,128,595138,26604,127884,15.2,62268,131,707655,30125,108660,0,1
3414359476,8,0,4,2,5,0,1,0,43,28,85,28,43,49,15.8,68047,180,742380,47317,164264,15.2,60765,146,681979,72806,182285,1,0
3375661173,5,2,2,1,7,0,3,0,34,46,39,46,35,72,15.8,67290,137,734373,39016,157443,15.8,71829,95,700730,44107,143085,0,1
3404128454,5,0,0,0,7,1,4,1,30,35,34,35,30,38,14.4,52731,113,563879,12833,144123,16.4,60881,104,752448,35250,126217,0,1
3419960102,2,0,1,0,8,0,3,2,28,49,40,49,28,64,14.6,52585,114,540035,34355,135360,15.6,61206,152,592055,49906,135047,0,1
3417654773,9,2,3,1,6,0,2,0,40,39,48,38,40,60,17.4,72394,177,737607,28018,168552,17.0,72169,170,958978,37163,148754,1,0
3376706225,3,0,3,0,6,0,0,2,32,43,42,43,32,69,12.2,44687,78,354874,22870,108090,12.6,50805,94,376361,25528,100727,0,1
3407869659,2,0,1,0,9,1,3,2,17,32,25,32,17,57,12.8,42549,98,375312,12866,82306,14.2,55349,115,545019,21266,80303,0,1
3355216591,0,0,2,1,4,0,1,0,11,23,11,23,11,22,10.8,30427,42,283344,25170,65803,12.0,40731,75,407434,16532,64534,0,1
3362697250,7,0,3,1,11,1,3,0,30,46,33,46,30,72,15.4,64414,135,827969,26554,189303,17.0,74135,159,799275,53702,175919,0,1
3382988710,9,2,4,1,3,0,1,1,45,34,55,34,45,50,16.4,72116,146,768210,34303,118305,14.8,62421,177,602594,50048,171576,1,0
3165353585,11,0,2,1,0,0,0,0,26,18,34,17,26,21,12.0,45562,84,414298,18653,58672,10.2,32882,42,262133,13865,67084,1,0
3416035805,0,0,0,0,7,0,2,2,13,26,22,26,13,35,10.8,30663,61,233720,12424,63421,12.0,43986,87,416303,25106,55362,0,1
3418844550,0,0,0,0,4,0,3,1,11,29,21,29,11,38,10.4,30100,54,210769,9633,64757,12.2,42717,100,363918,18779,66382,0,1
3401830310,5,0,3,1,1,0,1,0,19,12,8,12,19,7,12.2,39996,74,421696,15800,58328,11.2,33243,63,321377,17053,70753,1,0
3411814917,0,0,0,0,9,1,4,2,26,38,42,38,26,61,13.2,50105,96,498694,17822,108181,14.8,60356,118,602154,39329,143913,0,1
3411679817,3,0,1,0,7,1,3,2,26,42,34,41,26,78,13.6,49767,117,514738,27082,127280,15.0,57154,110,571858,84553,132002,0,1
3389325993,4,0,1,0,11,2,5,1,27,40,57,40,27,92,15.8,61944,190,753131,40113,142859,17.6,74900,219,800337,51708,139074,0,1
3360526317,7,1,4,1,4,0,1,1,44,27,83,27,44,43,16.0,66089,185,655526,32646,117537,14.6,60091,125,694098,31822,156396,1,0
3370651085,9,3,5,2,1,0,1,0,53,34,70,34,53,53,18.0,79168,194,801876,97104,199427,17.0,64012,123,725460,20163,147162,1,0
3382409299,7,1,2,2,1,0,1,0,20,18,36,18,20,25,13.2,47320,98,500775,24702,77517,12.2,40009,113,356640,26582,77003,1,0
3371724061,10,1,4,1,3,0,2,1,51,41,75,41,51,62,16.8,73875,173,746825,63373,172642,15.6,64752,131,652358,57877,186075,1,0
3418807303,1,0,1,0,11,1,4,1,41,45,69,45,41,61,16.8,71046,130,805397,39544,189884,16.6,72410,193,803074,44458,171421,0,1
3299620509,0,0,2,0,10,1,2,0,21,28,35,28,21,40,13.4,45598,120,468418,26931,107905,14.2,55095,104,535584,47461,125869,0,1
3359347364,10,0,3,0,6,2,3,0,54,55,58,55,54,82,17.8,90734,229,1139287,54136,233517,18.0,92381,231,1201318,58050,227532,1,0
3360623788,7,1,1,1,6,1,4,0,47,36,83,36,47,47,16.4,67069,133,678210,65847,154880,14.8,62196,120,605424,49959,170087,1,0
3357409286,0,0,1,1,11,1,3,1,17,33,25,33,17,44,12.2,40871,88,416754,30348,93195,13.8,54951,124,556261,35779,96636,0,1
3375534784,2,0,0,1,5,1,4,0,31,29,20,29,31,44,13.2,51327,100,490729,19857,108527,14.6,59151,117,595769,21706,91395,0,1
3375095177,9,1,2,1,1,0,1,0,25,19,40,19,26,19,13.8,50269,94,517010,29642,79072,12.4,41549,81,381840,22717,87028,1,0
3407891867,2,0,0,1,11,1,5,0,32,46,68,46,32,72,14.0,55529,119,503549,23668,140860,16.0,67689,140,665364,72324,170809,0,1
3405261737,5,0,2,1,3,0,2,0,13,25,14,25,13,38,13.2,45874,111,571672,21729,93987,14.2,48883,146,492787,26915,80368,0,1
3407248649,6,0,2,0,1,0,0,0,21,10,21,10,21,10,11.8,40790,85,394183,19998,61393,10.6,32093,83,293402,13058,61882,1,0
3391308763,8,1,4,0,8,1,1,1,31,33,46,33,31,53,16.4,68048,153,871126,87664,201514,17.6,71987,132,937100,48758,158383,0,1
3366088438,3,0,4,0,11,2,2,2,30,42,51,42,30,68,15.8,63840,196,753456,34584,150117,17.2,76688,201,896437,48408,161521,0,1
3375865682,3,0,3,2,8,0,2,0,15,42,14,42,15,64,14.0,50274,134,572731,28532,124857,15.4,62443,149,689437,29124,100958,0,1
3411882013,2,1,1,0,10,1,4,1,25,41,43,41,25,55,15.2,58049,185,671744,54422,135991,16.4,66189,156,733969,53441,131469,0,1
3415487794,1,0,3,1,7,0,1,0,15,33,26,32,15,47,11.4,38022,66,347593,20550,99015,13.2,48404,82,409692,12702,74943,0,1
3409319804,10,1,4,2,4,0,1,0,31,34,40,34,31,39,16.0,65993,165,756726,36687,146008,15.2,57941,139,668519,34790,128682,1,0
3391711415,11,1,4,0,2,0,1,1,43,30,60,30,43,34,17.2,69171,136,808675,57792,169330,16.4,62267,123,760622,39432,172384,1,0
3411932212,9,0,3,1,4,1,2,0,45,31,55,31,46,54,14.8,63415,93,620658,43452,130109,14.2,55452,102,539473,19221,129512,1,0
3399391211,5,1,3,0,1,0,2,1,28,14,48,13,28,18,14.0,51314,114,524795,31313,87641,13.0,41535,100,460692,23206,101529,1,0
2807170497,4,0,2,1,10,1,2,0,42,34,48,34,42,34,18.0,76231,138,1009474,30841,152851,17.6,79933,154,1054016,33595,152696,0,1
2829186644,10,0,1,1,2,0,1,0,26,13,13,13,26,15,12.0,43053,66,395574,17405,63254,10.8,32453,49,275561,8420,65343,1,0
2829181585,11,1,1,0,4,0,1,1,39,24,47,24,39,33,15.6,62909,147,575609,13381,103081,13.4,48181,105,518955,14984,107167,1,0
2925849917,11,0,1,0,3,0,3,0,35,23,76,23,35,26,15.2,62256,106,598280,42192,115962,14.6,51297,94,553454,22013,121545,1,0
2952735827,4,1,0,0,11,1,5,1,44,56,46,56,44,85,17.0,71299,100,791317,33243,165056,17.6,78921,112,722643,76322,214819,0,1
3362095537,9,1,3,1,7,1,4,1,52,50,79,50,52,104,18.0,93263,175,1372496,54079,287349,18.0,87672,188,1159399,84156,259576,1,0
3414554084,9,1,1,1,4,0,4,1,29,33,46,32,29,55,16.0,65867,179,768125,39215,140606,15.0,59050,136,603574,55794,158618,1,0
3333217093,10,1,5,0,1,0,1,1,33,19,46,19,33,33,17.0,70309,182,939134,63028,136223,16.2,57894,108,743945,36976,138944,1,0
3393112354,9,2,4,0,8,0,3,1,48,34,73,34,48,44,17.8,85203,189,1041670,53713,164924,17.2,76396,269,1002337,50413,211768,1,0
3410095036,5,1,3,0,2,0,1,1,30,13,46,13,30,19,13.0,46370,93,405506,15103,66194,11.2,35714,91,321904,22050,79544,1,0
3329304168,5,1,3,2,2,0,0,0,21,8,32,8,21,16,13.0,43964,78,413324,21861,65693,11.0,33232,72,348439,23256,69019,1,0
3328169200,9,0,4,0,4,0,1,0,41,37,67,37,41,67,16.2,65716,138,701564,46936,160941,15.6,62441,145,629518,46980,164713,1,0
3293736780,4,0,3,1,7,1,1,0,18,28,19,28,18,49,13.2,46716,100,511193,20741,106964,14.8,54225,103,604480,25422,110830,0,1
3317414396,3,0,1,0,10,1,3,0,29,51,36,51,29,51,14.2,48074,63,416559,25586,141607,15.8,60553,123,509426,25799,112673,0,1
3310262187,5,1,4,0,10,0,2,0,50,60,77,60,51,78,17.2,75893,142,871494,84823,252002,18.0,84661,172,955821,78736,248666,0,1
3409944360,4,1,0,0,10,0,5,1,18,33,28,33,18,50,16.0,60348,97,804222,50442,166572,17.0,68310,152,917583,61025,113010,0,1
3297334954,9,1,2,2,1,0,1,0,46,27,57,27,47,45,13.8,56042,71,462141,26430,101849,12.6,44860,51,403900,11152,110280,1,0
3410575868,1,0,1,0,10,1,2,1,15,31,13,30,15,27,12.0,39185,53,336209,10967,98335,14.0,52379,102,589645,21851,90205,0,1
3411857010,2,0,0,0,5,0,2,1,11,25,9,25,11,28,10.4,31445,73,287658,18699,65005,11.4,38147,59,341070,14185,51593,0,1
3403346211,1,0,0,1,8,0,4,1,18,27,22,27,20,27,12.2,38435,61,344532,17741,76144,12.8,47226,87,488435,20422,80528,0,1
3410526233,11,1,4,1,1,0,0,0,45,20,48,20,45,33,14.0,63534,111,473767,40663,106970,12.8,43038,58,362289,9652,95377,1,0
3414928263,10,0,5,1,3,0,0,0,35,21,43,21,35,31,15.6,60839,118,654582,34269,104524,14.0,50156,104,556344,23773,136004,1,0
3393527793,0,0,1,0,10,1,2,2,6,29,9,28,6,52,11.2,33766,74,361300,11453,73173,13.4,48837,83,434377,29192,66704,0,1
3418827848,1,0,2,0,11,0,2,2,14,34,19,33,14,36,13.0,41263,63,478687,19509,117911,13.8,53398,83,524581,32836,103008,0,1
3264701314,9,1,1,0,6,0,3,0,27,31,27,30,27,27,15.2,56646,102,544079,20654,101707,14.6,54133,106,578178,24616,106528,1,0
3377607384,2,0,0,0,11,1,6,2,23,45,39,45,23,57,15.8,61495,106,660504,33227,155218,17.2,76729,106,885030,33346,121246,0,1
3407328770,11,0,3,0,0,0,1,0,47,30,56,29,47,49,15.2,60668,95,566267,26708,99624,14.6,50416,90,502383,30356,123048,1,0
3403140953,7,1,3,1,3,0,1,1,36,36,50,36,36,28,13.4,52576,78,431489,13777,94370,12.0,45931,66,332283,14769,101244,1,0
3404062347,4,0,2,1,10,1,3,1,36,38,38,38,37,47,15.2,59886,150,669093,26169,139344,16.4,66949,90,733007,49962,157065,0,1
3326269194,6,0,1,0,1,0,2,1,34,17,37,17,34,21,13.2,47037,80,495040,23895,71992,11.6,35652,58,345946,19092,102870,1,0
3421676497,9,1,1,0,8,2,5,1,40,47,85,47,40,74,16.8,72432,144,774838,39321,167022,17.6,79489,128,991656,43944,160120,0,1
3401251109,3,0,3,0,9,0,3,1,28,49,38,49,28,70,15.8,62245,176,743452,30797,154336,16.4,68994,107,710173,44043,161136,0,1
3403045325,3,0,1,1,6,1,4,0,17,33,30,32,18,45,14.8,55856,103,706101,62754,153654,16.0,62996,153,687045,22538,101963,0,1
3396727388,3,0,1,0,10,0,3,1,21,40,21,40,21,47,14.6,52917,103,572869,35296,138432,16.0,61496,81,727200,32521,115373,0,1
3419313284,8,0,4,0,1,0,0,1,38,18,45,18,38,21,13.4,51433,74,511978,28651,100281,13.0,41781,57,377884,23139,112489,1,0
3410010890,10,0,4,1,3,0,1,0,38,22,57,22,38,43,14.8,58081,109,605879,41395,120468,14.2,51943,99,542941,26998,133773,1,0
3361973966,11,0,3,0,0,0,1,1,33,23,38,23,33,32,13.4,52194,84,530424,32890,91363,13.2,41846,50,364162,13093,93270,1,0
3339706419,0,0,0,0,8,0,3,2,16,27,21,27,16,29,10.6,33864,58,245863,11153,78225,13.0,46268,69,412167,28396,82297,0,1
3341136333,2,0,0,0,3,0,3,2,19,24,18,24,19,30,11.0,38902,85,354662,11437,60518,12.2,42065,105,371008,19347,71863,0,1
3337927267,10,1,3,1,7,0,2,1,53,47,60,47,53,42,18.0,77077,109,920997,44370,186317,16.6,70126,162,756012,56480,193101,1,0
3406174715,1,0,1,0,6,0,2,0,10,27,16,27,10,27,10.8,31395,66,298958,21866,74813,11.8,40738,75,414574,34001,77410,0,1
3360651503,11,1,4,1,4,0,1,0,37,15,63,15,37,16,15.4,60939,107,673224,43130,98839,13.8,50745,166,613754,16284,104962,1,0
3374832372,3,1,3,2,1,0,1,0,17,5,32,5,17,8,13.6,46420,149,562293,36359,77462,12.8,39117,88,491877,12710,79234,1,0
3339145668,0,0,0,0,11,1,4,1,13,24,18,24,13,36,12.0,38754,68,422601,19584,78745,13.6,53063,96,509934,24243,67349,0,1
3396780747,2,1,0,2,9,0,4,0,21,34,24,34,21,40,13.8,49797,146,491144,23906,111787,14.6,58634,123,628869,47201,121450,0,1
3380962182,9,2,4,0,8,0,2,2,32,29,65,29,32,39,16.8,67428,196,786164,54698,150748,15.4,62446,176,721705,49174,174464,1,0
