gameId,b_summoner1_lane,b_summoner1_championId,b_summoner1_kills,b_summoner1_deaths,b_summoner1_assists,b_summoner1_totalDamageDealt,b_summoner1_totalHeal,b_summoner1_visionScore,b_summoner1_totalDamageTaken,b_summoner1_goldEarned,b_summoner1_champLevel,b_summoner2_lane,b_summoner2_championId,b_summoner2_kills,b_summoner2_deaths,b_summoner2_assists,b_summoner2_totalDamageDealt,b_summoner2_totalHeal,b_summoner2_visionScore,b_summoner2_totalDamageTaken,b_summoner2_goldEarned,b_summoner2_champLevel,b_summoner3_lane,b_summoner3_championId,b_summoner3_kills,b_summoner3_deaths,b_summoner3_assists,b_summoner3_totalDamageDealt,b_summoner3_totalHeal,b_summoner3_visionScore,b_summoner3_totalDamageTaken,b_summoner3_goldEarned,b_summoner3_champLevel,b_summoner4_lane,b_summoner4_championId,b_summoner4_kills,b_summoner4_deaths,b_summoner4_assists,b_summoner4_totalDamageDealt,b_summoner4_totalHeal,b_summoner4_visionScore,b_summoner4_totalDamageTaken,b_summoner4_goldEarned,b_summoner4_champLevel,b_summoner5_lane,b_summoner5_championId,b_summoner5_kills,b_summoner5_deaths,b_summoner5_assists,b_summoner5_totalDamageDealt,b_summoner5_totalHeal,b_summoner5_visionScore,b_summoner5_totalDamageTaken,b_summoner5_goldEarned,b_summoner5_champLevel
3385811181,BOTTOM,Leona,0,3,3,21515,568,47,11379,6007,12,TOP,Fiora,5,2,0,176296,8688,15,24798,12673,17,BOTTOM,Draven,0,1,1,98218,1810,10,7287,9097,13,JUNGLE,Warwick,0,6,3,122769,11396,32,26881,8060,12,MIDDLE,Fizz,3,5,0,94502,2239,17,16205,8863,13
3417283304,MIDDLE,Galio,11,9,22,154000,1557,19,41344,15545,18,MIDDLE,Teemo,8,5,8,175591,1575,13,18317,14216,18,JUNGLE,Kayn,8,11,18,272030,29160,25,59470,17230,18,BOTTOM,Yuumi,2,4,33,16492,24027,37,8088,10827,17,BOTTOM,Vayne,13,8,17,257031,6387,32,32090,17820,18
3379129323,MIDDLE,Leblanc,5,6,11,87101,2703,6,21526,11995,17,JUNGLE,Warwick,19,6,12,223592,28146,21,46374,19863,18,BOTTOM,Swain,4,8,17,86630,13133,50,40478,11308,16,BOTTOM,Tristana,6,4,16,166793,5541,24,23081,13503,17,TOP,Illaoi,5,10,10,251843,13625,35,36566,15404,18
3387305674,MIDDLE,Yasuo,3,8,4,62053,1132,19,14549,7083,11,JUNGLE,Amumu,3,8,7,142820,6577,6,23029,9229,13,TOP,Teemo,2,2,0,90926,904,9,11057,7985,14,BOTTOM,Vayne,2,6,4,70778,1455,7,11958,7704,11,BOTTOM,Blitzcrank,3,7,3,17993,0,43,17004,6078,10
3399469748,BOTTOM,Tristana,1,6,2,89699,1542,16,18552,7661,13,BOTTOM,AurelionSol,0,8,8,22799,1237,19,19801,6316,12,MIDDLE,Syndra,8,9,3,135093,876,12,20766,11251,15,TOP,Urgot,2,7,2,91302,580,15,21190,9133,13,JUNGLE,Hecarim,6,7,1,97032,10407,18,31228,9862,13
3294491540,BOTTOM,Alistar,0,2,4,51867,6592,36,17649,6762,11,BOTTOM,Tristana,6,3,1,115661,3469,11,16166,9825,13,MIDDLE,Diana,9,2,5,108198,6531,11,18664,11332,15,JUNGLE,Graves,5,2,6,143120,7846,12,18714,10090,14,JUNGLE,Vi,9,3,5,120160,1874,11,14745,11554,16
3413833422,JUNGLE,Amumu,8,5,18,194754,13377,21,36642,14133,16,MIDDLE,Lux,6,3,17,161281,2876,15,11673,12384,16,BOTTOM,Ashe,2,10,12,117020,1602,12,17816,9688,14,BOTTOM,Yuumi,5,4,13,18180,3544,15,10610,8357,13,TOP,Garen,17,3,14,140472,6053,20,29971,16368,16
3360522846,BOTTOM,Malphite,5,7,12,116287,3728,40,31168,11531,16,JUNGLE,Sett,13,3,12,230670,16184,29,42091,16484,17,TOP,Galio,7,6,12,133931,2579,9,25280,12860,16,BOTTOM,Jhin,11,10,9,132760,4757,19,22063,14570,16,MIDDLE,Zac,4,6,21,91596,24917,11,36218,10685,16
3399486798,TOP,Trundle,1,2,0,11110,558,1,4620,3974,6,BOTTOM,Lux,0,11,9,24866,513,33,14434,5533,11,BOTTOM,Twitch,6,10,4,29992,1019,3,15175,6517,11,JUNGLE,Evelynn,9,8,5,78552,5418,12,20993,10092,13,MIDDLE,Zed,8,8,6,94918,1263,7,17558,10644,14
3403656719,TOP,Teemo,7,1,4,138671,5629,17,14510,11558,15,MIDDLE,Galio,2,2,13,81906,1538,19,11885,8418,14,JUNGLE,Udyr,11,0,4,186262,12264,18,22616,13258,16,BOTTOM,Senna,4,4,13,33478,8141,28,13388,8598,12,BOTTOM,Vayne,10,2,5,88969,3122,13,13918,11025,13
3368982253,JUNGLE,LeeSin,6,7,11,135418,11892,25,30192,10563,14,BOTTOM,Jinx,6,12,16,76999,4049,4,22458,10786,13,TOP,Teemo,13,3,12,145240,8336,17,22369,13310,15,BOTTOM,Sett,8,3,17,55779,5222,33,25559,10713,14,MIDDLE,Ahri,10,2,14,105072,5186,17,16706,11557,15
3397263314,BOTTOM,MissFortune,5,5,0,158854,2020,15,18995,12538,15,TOP,Singed,7,4,3,150983,4764,17,28575,12422,17,MIDDLE,Darius,1,7,0,128823,1350,8,23208,10681,16,JUNGLE,Graves,0,5,2,174454,7566,31,20445,9837,14,BOTTOM,Senna,0,8,5,26158,5178,29,15249,6808,13
3348568757,JUNGLE,Warwick,6,3,5,122376,14341,11,22913,9682,14,JUNGLE,Karthus,2,5,6,33103,2445,9,10350,7178,11,BOTTOM,MissFortune,5,3,3,92329,995,11,8851,9061,12,TOP,Nasus,7,4,3,142154,1078,14,30318,11979,15,MIDDLE,Fizz,5,0,3,73833,2860,10,8693,8656,13
3326092553,JUNGLE,Volibear,0,4,0,82173,3796,22,18098,5418,11,MIDDLE,Zoe,0,5,0,68746,670,8,10154,5864,12,BOTTOM,Brand,1,5,0,24859,130,12,13946,5555,11,TOP,Jax,0,7,0,60250,264,9,12288,6243,11,BOTTOM,Caitlyn,0,3,0,90300,1384,6,8981,5917,11
3392454388,JUNGLE,Zac,6,3,19,129722,29736,28,33055,10968,14,TOP,Sett,5,4,10,122346,5292,16,27825,12144,16,BOTTOM,Jhin,16,1,17,181460,9144,17,20983,17003,16,BOTTOM,Leona,5,1,20,20275,6221,69,20309,9690,14,MIDDLE,Ekko,7,5,11,99444,7285,22,25925,10726,15
3374143364,TOP,Gnar,7,1,2,92029,2110,23,11434,9979,13,MIDDLE,Velkoz,4,0,4,111839,387,8,5203,9249,13,BOTTOM,Jhin,3,3,5,86282,3146,7,11253,8054,12,JUNGLE,Warwick,5,5,4,106309,10786,14,21845,8651,11,BOTTOM,Zilean,3,0,8,26929,732,37,3329,6618,11
3398927626,BOTTOM,Jhin,9,7,8,210201,2944,19,19854,14349,16,MIDDLE,Alistar,3,10,16,51564,10205,48,27040,9786,13,MIDDLE,Malzahar,9,8,14,135416,689,20,20240,11971,15,JUNGLE,Nocturne,11,7,10,207653,13704,39,38128,13591,16,TOP,Gnar,3,9,11,114202,3552,31,32730,11853,15
3379738933,JUNGLE,Hecarim,9,3,6,114186,9595,26,20324,10096,12,BOTTOM,Leona,3,3,8,20264,582,40,11491,6387,10,BOTTOM,MissFortune,2,1,6,87305,2753,10,8484,8806,11,TOP,Ornn,2,0,7,82164,2548,13,10531,8369,13,MIDDLE,Fizz,8,5,5,63577,868,5,17824,8644,12
3303552687,BOTTOM,Jinx,17,8,16,468961,7245,42,44099,27393,18,MIDDLE,Sylas,4,13,15,119594,17408,15,58777,13238,17,TOP,Vladimir,9,9,16,251684,74669,17,65312,17711,18,BOTTOM,Nautilus,6,10,23,54993,11060,84,50856,14076,17,JUNGLE,Sett,7,9,14,278496,20257,27,91149,17948,18
3300544250,JUNGLE,Hecarim,9,6,7,241091,16337,22,42698,14186,17,TOP,Pantheon,5,8,6,118099,2338,12,28261,10583,15,MIDDLE,Nautilus,4,8,8,23545,0,56,18697,7991,12,MIDDLE,Malphite,5,9,10,58109,1382,12,24002,8754,13,MIDDLE,Kaisa,6,8,8,121491,2670,23,19900,11780,14
3420643394,BOTTOM,Brand,4,5,8,48161,2608,42,17612,8484,13,MIDDLE,Veigar,7,7,3,127218,1358,16,17968,11393,15,BOTTOM,Lucian,2,7,6,126692,2467,22,18156,9649,14,TOP,Garen,3,5,1,111510,1488,23,23305,10647,15,JUNGLE,Kayn,4,5,5,156729,13993,33,28950,10435,14
3421643322,TOP,Yasuo,9,8,4,182789,4075,17,26880,13652,16,MIDDLE,Azir,10,2,5,145049,1085,20,9543,13993,17,BOTTOM,Jhin,4,1,11,120800,3379,28,9645,11224,15,JUNGLE,Ekko,16,6,7,176907,14086,23,29975,15604,16,BOTTOM,Neeko,0,6,7,44985,1208,70,12339,8131,13
3420403291,BOTTOM,Pyke,4,3,7,19310,1778,21,8692,7987,9,BOTTOM,Caitlyn,8,1,6,99254,1780,9,10778,10560,12,JUNGLE,Volibear,6,2,7,94888,4501,16,16066,8673,11,TOP,Nasus,3,1,1,94849,254,7,12724,7235,12,MIDDLE,Corki,2,2,1,90591,681,6,8684,7483,12
3406051429,BOTTOM,Thresh,1,2,18,27077,2356,33,13344,8636,14,TOP,Yasuo,8,3,6,170821,4189,14,22679,12948,16,BOTTOM,Aphelios,11,3,7,126732,4314,32,15139,13235,14,MIDDLE,Katarina,13,8,7,89500,5853,25,23513,11969,15,JUNGLE,Shyvana,8,2,5,298064,19790,19,37879,14387,17
3421604933,BOTTOM,Shen,5,6,11,36225,0,36,20072,9102,13,MIDDLE,Lissandra,8,5,5,150763,4431,17,23412,12035,15,JUNGLE,Rammus,2,7,6,101299,6507,27,29712,8704,13,BOTTOM,Kled,5,7,9,86319,3452,21,28169,10379,13,JUNGLE,Gnar,2,6,5,124821,1466,17,17266,9232,15
3414027445,MIDDLE,Ekko,11,3,7,136059,12439,23,29715,12927,16,JUNGLE,Sejuani,2,11,14,153618,8000,28,44155,11171,15,BOTTOM,Janna,3,8,19,36964,9352,46,18683,9992,15,BOTTOM,Draven,13,1,8,281474,2996,27,17540,20159,17,JUNGLE,Nasus,6,4,8,207393,2832,14,40922,13186,18
3399103598,BOTTOM,Ashe,0,9,4,72029,1481,15,15063,7834,12,BOTTOM,Lux,2,10,1,24437,0,22,14846,6277,10,MIDDLE,Yasuo,3,7,0,106238,1607,13,15459,9519,13,TOP,Renekton,4,5,3,124182,8150,18,29995,10167,14,JUNGLE,Evelynn,5,7,1,104530,7433,27,22595,8575,12
3185034418,MIDDLE,Katarina,14,6,10,127843,11055,39,27072,14617,16,BOTTOM,Xayah,3,6,12,111706,2125,18,16143,10277,15,JUNGLE,Khazix,6,8,5,105280,7874,26,21854,10117,14,TOP,Camille,13,5,3,234258,2786,28,32644,16965,18,BOTTOM,Annie,5,3,8,32981,980,60,10124,9094,14
3165784265,MIDDLE,Talon,18,7,8,184021,2668,16,28293,15013,17,JUNGLE,Volibear,8,9,12,109458,6927,20,44924,11666,15,TOP,Vladimir,9,10,13,123778,18664,12,32587,12140,16,BOTTOM,Ashe,5,7,17,191924,2967,27,21385,14386,15,BOTTOM,Janna,9,4,23,27539,13847,59,18557,12564,16
3199854276,TOP,Shen,1,3,10,61913,1590,28,17693,8082,13,BOTTOM,Morgana,3,1,18,31786,2330,40,8116,9990,12,JUNGLE,LeeSin,6,5,11,133890,5627,29,19627,11247,14,BOTTOM,MissFortune,10,1,10,148936,1354,29,7758,13288,14,MIDDLE,Katarina,10,3,6,134935,6003,14,17691,13023,14
3412301867,MIDDLE,Irelia,2,8,7,82595,2094,6,21571,7342,13,JUNGLE,Hecarim,5,9,8,78622,7395,28,27641,7909,11,TOP,Aatrox,2,6,4,71420,6370,14,19879,6633,12,BOTTOM,Jinx,3,7,6,61162,2285,4,12897,7226,12,BOTTOM,Morgana,9,10,5,36170,3147,5,18339,8351,11
3112113218,JUNGLE,Rammus,4,3,13,106759,8004,10,18018,9579,13,BOTTOM,Jhin,9,2,10,107116,2992,4,8161,10806,13,MIDDLE,Yasuo,12,3,8,114763,5319,20,16463,12496,15,TOP,Jax,5,4,8,59915,3241,11,17641,8455,14,BOTTOM,Morgana,4,5,18,36173,4322,54,13172,9519,11
3112091547,MIDDLE,Camille,5,6,1,98417,1614,12,19826,9199,13,BOTTOM,Nautilus,1,5,1,26326,1287,19,14485,5098,11,JUNGLE,Leblanc,0,4,2,39930,210,1,9812,5860,11,JUNGLE,Hecarim,2,7,3,76979,6792,27,24074,7562,11,BOTTOM,Lucian,2,6,0,83858,1542,10,14500,8440,12
3295396142,JUNGLE,XinZhao,5,3,13,87255,8781,13,16070,8313,12,TOP,Yasuo,16,3,3,104564,4493,7,15188,11761,14,TOP,Malphite,5,3,9,48540,0,13,10743,6643,12,MIDDLE,Lux,3,2,11,15273,603,13,7797,6205,10,MIDDLE,Ashe,7,3,8,49435,1022,10,8927,7528,11
3410679900,JUNGLE,Kindred,4,9,7,172134,18209,17,37642,11321,15,TOP,Illaoi,7,8,7,152555,11140,8,36683,11786,16,MIDDLE,Leblanc,7,2,6,187482,11641,23,27210,13306,17,BOTTOM,Rammus,5,13,6,136633,8309,11,42317,11964,14,BOTTOM,Blitzcrank,2,13,8,39614,2768,40,31719,7985,13
3404919996,BOTTOM,Caitlyn,0,4,9,153533,3340,26,17199,9455,13,TOP,MonkeyKing,5,8,6,140882,5319,17,29519,11398,16,MIDDLE,MasterYi,10,6,2,159800,5021,21,24097,13700,16,BOTTOM,Nami,2,6,9,21576,13145,48,12751,7707,12,JUNGLE,Trundle,2,5,4,127547,18512,22,37382,9399,14
3403954095,JUNGLE,Nocturne,8,7,8,156243,13350,27,30411,11924,14,MIDDLE,Annie,7,10,4,84196,791,21,19762,10257,14,BOTTOM,Twitch,17,11,8,139995,2660,16,24409,16469,15,BOTTOM,Leona,3,11,19,38354,3471,59,28670,9020,13,JUNGLE,Gangplank,2,2,11,218110,11255,26,27921,12611,16
3416047404,JUNGLE,Kindred,3,5,10,194734,19156,18,28723,11982,16,BOTTOM,Morgana,2,6,14,40577,4839,73,18517,9680,14,BOTTOM,Twitch,17,6,6,177258,3715,15,23592,16584,17,JUNGLE,Darius,10,4,4,114112,7138,21,27875,13596,16,MIDDLE,Malzahar,4,6,3,186198,5,24,15675,12837,17
3416114352,TOP,Jax,12,6,4,247686,7570,19,27871,16768,18,BOTTOM,Jinx,6,12,7,102276,3031,16,21779,11109,15,JUNGLE,Graves,5,3,8,232784,10193,30,21209,14247,17,MIDDLE,Vladimir,7,5,6,178179,28778,13,30717,14090,18,BOTTOM,Nautilus,1,5,16,38371,4650,49,26415,8775,15
3424814560,JUNGLE,Trundle,2,2,1,118015,15884,19,31592,7465,12,MIDDLE,Orianna,2,4,4,69745,788,18,12850,7827,12,TOP,Camille,2,5,2,58227,1176,8,16659,7182,13,BOTTOM,Sona,1,5,2,12329,3659,27,12020,5773,10,BOTTOM,Ezreal,0,3,1,60279,1530,13,11169,6960,11
3369948307,MIDDLE,Leblanc,12,5,12,109831,8714,25,26499,14017,17,JUNGLE,Vi,7,7,7,228168,11238,26,31096,15173,16,MIDDLE,Ezreal,11,3,11,221300,6059,25,17083,17174,17,MIDDLE,Maokai,2,3,20,84338,20421,64,36786,10808,16,TOP,Shen,6,8,15,140450,14740,21,48122,13627,17
3425375652,MIDDLE,Zoe,8,2,5,83818,4228,10,9268,9279,12,BOTTOM,Senna,1,1,13,21323,5033,37,5134,6830,11,BOTTOM,Yasuo,8,3,2,119305,2084,8,10329,10662,12,JUNGLE,Kindred,6,4,4,109936,9172,15,16883,8477,11,TOP,Nasus,2,1,3,83757,311,13,19235,8308,13
3395814551,TOP,Darius,4,6,3,73189,3246,9,24818,8402,13,BOTTOM,Sona,0,7,7,12033,8423,50,14934,5610,11,MIDDLE,Zoe,2,7,6,79352,2091,19,17097,7773,12,BOTTOM,MissFortune,5,5,5,99026,1422,33,13020,9848,12,JUNGLE,Graves,6,1,5,168608,8221,22,23643,11175,14
3272706804,BOTTOM,Jhin,4,9,12,146684,5649,22,26509,11315,14,TOP,Fiora,2,9,7,87643,7977,15,37972,9273,14,MIDDLE,Cassiopeia,9,9,10,159807,16594,29,44947,12747,15,BOTTOM,Senna,7,8,16,23813,15200,43,19525,11445,14,JUNGLE,Olaf,11,11,5,124123,11463,25,42613,12205,13
3332587648,TOP,Camille,14,6,11,228040,9191,26,42833,17281,18,BOTTOM,Leona,4,9,28,35067,3086,73,27664,10193,15,MIDDLE,Neeko,6,10,17,93798,1977,25,23510,10345,15,BOTTOM,Jhin,11,9,23,173962,11212,36,31645,15383,16,JUNGLE,RekSai,15,10,20,207535,26262,20,55744,16898,17
3421371331,BOTTOM,Xayah,5,7,6,103681,3531,15,19568,10974,13,MIDDLE,Alistar,2,6,10,20136,10181,34,20557,6387,12,JUNGLE,Karthus,3,6,3,183875,9802,13,25888,9349,13,MIDDLE,Ekko,3,6,4,87750,5785,25,25025,7927,13,TOP,Camille,3,8,3,69241,1783,11,24180,7841,13
3408132590,BOTTOM,Zyra,1,3,3,38825,507,20,5902,5767,10,MIDDLE,Ekko,4,7,1,43072,2443,13,16178,6960,10,BOTTOM,Kaisa,2,2,2,49717,1224,13,7356,6766,10,JUNGLE,Warwick,2,6,0,77715,9103,16,19167,6159,10,TOP,Nasus,0,5,1,58235,52,6,11441,5335,12
3325793918,BOTTOM,Ezreal,9,8,13,185408,6425,11,28524,15156,18,BOTTOM,Zyra,9,9,11,111161,6032,50,27185,12485,16,MIDDLE,Veigar,5,13,6,169785,453,24,26478,11834,17,TOP,Shen,7,8,16,141114,3653,16,32027,13312,18,JUNGLE,Nocturne,5,15,11,134281,8064,20,35703,10500,15
3348268259,BOTTOM,Caitlyn,9,3,11,128386,2903,8,11659,12911,14,JUNGLE,Galio,14,4,10,145988,340,14,24928,13305,16,MIDDLE,Malzahar,1,5,15,79568,2380,18,15359,8634,15,BOTTOM,Blitzcrank,5,2,12,30331,1097,30,17892,9087,14,JUNGLE,MasterYi,4,7,2,188224,10160,20,26443,10307,14
3380706890,TOP,Aatrox,0,5,1,63004,4333,5,18712,6076,12,MIDDLE,Galio,7,6,0,66626,0,5,13867,7550,12,MIDDLE,Vayne,6,8,4,43947,1695,14,11787,8089,10,MIDDLE,Blitzcrank,2,5,8,19070,0,29,10308,5861,10,JUNGLE,Fiddlesticks,0,9,5,107386,14137,21,27663,6360,10
3382415212,JUNGLE,Shaco,4,9,2,97678,6577,16,24454,8614,12,BOTTOM,Ezreal,1,7,1,64813,1343,19,15875,6216,11,TOP,Nasus,3,2,2,92373,2323,11,22116,8813,14,MIDDLE,Talon,2,8,1,48587,1508,16,21850,5801,11,BOTTOM,Morgana,1,6,3,25101,1470,12,11521,4652,11
3401176272,MIDDLE,Kassadin,7,10,4,102399,4180,11,33283,9726,14,BOTTOM,Sona,2,10,14,30489,6433,60,16964,8202,12,JUNGLE,Jax,6,11,14,162429,7083,24,31324,12320,15,BOTTOM,Xayah,12,9,8,159055,3519,35,22242,13490,14,TOP,Teemo,4,6,4,149427,2261,13,19621,12031,15
3407308182,MIDDLE,Vladimir,13,7,14,243907,46488,18,54270,17505,18,BOTTOM,Kaisa,26,8,11,289720,9863,11,32168,23751,18,JUNGLE,Rammus,2,12,15,126561,12639,41,44100,11381,16,TOP,Jax,5,7,17,179605,12347,24,39549,14583,18,BOTTOM,Morgana,2,10,28,58216,8317,90,30712,11605,17
3421179507,TOP,Nautilus,1,6,16,109779,2937,11,29117,9931,15,MIDDLE,Brand,5,5,5,170005,5859,13,19752,12570,16,BOTTOM,Leona,3,4,14,27420,4024,41,21395,8585,14,BOTTOM,Kalista,11,5,6,162221,6575,18,24298,15271,15,JUNGLE,MasterYi,12,4,4,227012,16702,38,33327,15123,17
3384679638,BOTTOM,Jhin,6,6,10,185412,4263,13,24112,13743,16,TOP,Nasus,3,6,6,134338,1924,27,44497,12107,16,MIDDLE,Ekko,10,8,7,130519,10415,13,38499,13035,16,JUNGLE,Evelynn,16,8,10,181613,12909,20,35852,16031,17,BOTTOM,Sona,0,10,12,29272,7239,32,19795,8065,13
3388792281,JUNGLE,Vi,6,2,12,250117,8462,22,20590,14120,17,BOTTOM,Malphite,3,8,13,34432,1470,44,20627,8891,13,BOTTOM,Jhin,10,2,9,155094,5661,14,13577,13309,15,TOP,Garen,9,4,7,146427,6060,21,41774,13367,17,TOP,Galio,3,0,16,110490,6000,28,18748,11169,16
3391796245,JUNGLE,Trundle,3,5,4,144826,15388,8,30826,9007,12,BOTTOM,Pyke,1,10,4,16462,3029,21,17444,6094,11,BOTTOM,Caitlyn,2,10,5,66553,2494,11,16689,7714,11,MIDDLE,Katarina,5,6,4,86179,5111,11,19943,9123,13,TOP,Darius,4,4,3,89653,4225,4,23840,8849,14
3409393311,MIDDLE,Zed,6,6,4,108043,1333,20,21207,11716,15,TOP,Irelia,1,9,1,213787,5893,12,26772,12111,16,BOTTOM,Lux,3,4,10,106673,4220,50,11148,9155,14,JUNGLE,DrMundo,1,6,7,280471,34265,13,49229,12384,16,BOTTOM,Caitlyn,6,4,7,150094,3918,14,16146,11612,14
3396428217,JUNGLE,Shaco,6,12,10,91489,5675,17,25469,8591,13,MIDDLE,Kassadin,16,7,2,89180,4586,13,25651,12386,15,TOP,Mordekaiser,4,5,2,87507,1799,5,12536,8641,14,BOTTOM,Lucian,4,3,11,127387,2140,17,17231,11165,14,BOTTOM,Sona,1,7,18,18082,6382,26,14375,7285,12
3391863091,BOTTOM,MissFortune,5,1,11,121856,1609,24,9840,13068,16,JUNGLE,Illaoi,3,3,2,110688,3647,18,23076,10698,17,MIDDLE,Yasuo,8,10,6,166180,2230,11,22672,13371,17,JUNGLE,Udyr,16,8,2,299466,12651,30,30494,18647,18,BOTTOM,Brand,4,3,7,61356,522,76,9685,9922,14
3407199448,MIDDLE,Irelia,9,5,6,83759,6386,13,23027,10443,12,BOTTOM,Riven,7,0,7,62744,1519,20,7713,9027,13,BOTTOM,Jhin,5,3,7,85819,3064,12,9651,9497,12,TOP,Tryndamere,5,1,5,142933,7760,11,27556,11240,15,JUNGLE,Volibear,5,3,10,97774,9356,11,22779,9503,12
3373456892,MIDDLE,MissFortune,4,7,7,75816,2091,6,14569,8684,13,MIDDLE,Fiora,2,4,3,66467,2115,7,16141,7300,14,MIDDLE,Xerath,8,7,8,76362,728,7,16133,8814,14,MIDDLE,Leona,1,13,10,16171,297,15,21595,5142,11,JUNGLE,Khazix,6,8,2,89658,8093,9,24937,7874,12
3335541487,BOTTOM,Varus,14,3,9,201393,4161,26,18665,16674,16,JUNGLE,Karthus,6,7,11,148458,11308,20,28883,11090,14,BOTTOM,Senna,3,4,16,53503,10072,15,15444,10585,15,MIDDLE,Morgana,2,4,16,111357,5904,17,19673,10080,15,TOP,Nocturne,20,6,6,177997,3802,16,27460,16518,17
3399649711,JUNGLE,Khazix,11,12,5,172032,15276,15,39833,12676,15,BOTTOM,Lux,7,7,10,65326,679,31,13184,9850,14,BOTTOM,Ashe,7,6,12,144937,2295,37,15721,12350,15,TOP,Quinn,5,8,9,76370,144,32,22252,10446,15,MIDDLE,Yasuo,4,11,4,103248,2429,15,22112,9498,14
3418964314,TOP,Nasus,2,6,1,121506,1074,11,37928,10341,14,MIDDLE,Ekko,13,8,3,106046,7903,13,29982,12639,14,BOTTOM,Caitlyn,4,8,4,77667,2554,14,15712,9478,13,JUNGLE,Kindred,2,10,9,116713,12902,31,31846,9067,13,BOTTOM,Leona,0,7,4,27622,568,37,21302,6207,13
3401735253,TOP,Mordekaiser,30,12,7,283713,23446,13,68153,26503,18,JUNGLE,Morgana,12,13,26,233058,15582,27,53280,19429,18,BOTTOM,Lux,2,17,18,226513,1569,27,38171,13274,18,MIDDLE,Zoe,8,14,9,155052,6647,15,41441,13659,18,BOTTOM,Nami,5,10,27,91486,18845,53,41297,14722,18
3405830540,TOP,Darius,8,16,11,123745,7914,13,63937,14277,18,MIDDLE,Yasuo,8,9,10,281195,6583,32,42119,17426,18,BOTTOM,Leona,3,15,17,76461,2143,55,43418,13310,17,BOTTOM,Ashe,15,11,20,277927,3768,36,36467,20399,18,JUNGLE,Olaf,29,6,12,303998,21780,32,79597,26633,18
3387331047,JUNGLE,Kindred,3,7,2,84140,7759,6,18428,6862,10,BOTTOM,Tristana,5,0,4,87924,1464,10,8973,8682,11,BOTTOM,Sona,0,3,8,11683,3087,11,8145,5239,10,TOP,Shen,0,4,1,42684,612,7,14558,5199,11,MIDDLE,Ekko,4,3,1,81921,3905,20,14267,7418,12
3415945030,BOTTOM,Lux,9,5,11,101837,2467,46,16741,12352,17,MIDDLE,Heimerdinger,19,6,6,259435,2961,32,19226,19462,18,BOTTOM,Jhin,9,6,11,192131,3190,28,17161,15153,17,TOP,Tryndamere,5,7,6,283029,9224,23,39614,15563,18,JUNGLE,RekSai,1,9,4,185882,15271,25,40261,11078,15
3377350764,TOP,Urgot,1,11,1,85335,301,5,22970,7436,12,JUNGLE,Nunu,1,7,10,112375,14150,7,29038,8143,12,BOTTOM,Pyke,12,7,1,32940,3915,30,17701,12229,11,BOTTOM,MissFortune,1,5,5,100978,1277,16,11722,9319,13,MIDDLE,Anivia,1,3,8,82137,2574,15,17500,7858,13
3382408022,JUNGLE,Warwick,6,4,5,150788,17480,12,28693,10227,14,TOP,Yorick,7,1,8,113323,5983,9,15755,12345,14,MIDDLE,Zoe,7,0,5,108304,3985,26,7879,10278,14,BOTTOM,MissFortune,4,4,9,71244,1385,7,12691,8994,12,BOTTOM,Fiddlesticks,4,3,4,33637,2298,44,11629,7272,11
3396535915,JUNGLE,Sett,12,8,6,172379,5477,24,38786,14541,16,MIDDLE,Talon,9,5,5,162156,6273,11,23633,13164,16,JUNGLE,Elise,5,7,13,123776,7579,30,26272,10226,14,BOTTOM,Alistar,3,8,13,22360,8559,62,25785,9237,12,BOTTOM,Jhin,7,8,14,160250,4579,25,22715,13140,14
3059484673,TOP,Tryndamere,12,11,11,204050,9843,21,41185,16152,18,BOTTOM,Ornn,4,7,12,50157,1578,48,24324,10148,14,BOTTOM,Draven,8,7,8,214850,3724,15,21120,16397,16,MIDDLE,Chogath,12,10,8,129145,6075,12,42743,11926,15,JUNGLE,Kayn,5,11,19,145327,20138,25,44558,12026,15
3389840040,MIDDLE,Zed,2,5,4,102178,989,17,18373,9891,15,BOTTOM,Swain,3,9,6,51477,10483,61,33934,8949,11,BOTTOM,Sett,7,9,3,94084,1605,16,32340,10482,13,TOP,Tryndamere,6,6,2,236301,7995,19,33783,14159,16,JUNGLE,Nidalee,0,12,5,142316,13350,14,30442,8887,13
3395520660,BOTTOM,Thresh,4,1,18,29167,2190,63,11765,8592,13,JUNGLE,JarvanIV,3,3,22,115437,12006,11,27147,10258,14,TOP,Camille,8,7,6,121918,2518,14,20670,11397,15,MIDDLE,Malzahar,10,4,12,175975,550,25,10772,14760,16,BOTTOM,Ezreal,12,3,12,106087,2068,11,12630,12858,14
3413912523,BOTTOM,Tristana,6,3,8,140390,1685,11,10731,13061,15,MIDDLE,Kassadin,20,2,5,184148,9731,28,26752,17557,17,BOTTOM,Leona,1,6,16,16574,1304,48,16361,7336,12,JUNGLE,Nidalee,4,3,14,178494,15833,23,26226,10879,15,TOP,Camille,5,3,7,115253,3027,23,17832,11177,16
3403081188,TOP,Quinn,14,8,8,147933,2312,43,25204,15344,18,JUNGLE,Nautilus,2,5,21,153636,10071,17,29733,11437,16,MIDDLE,Veigar,6,3,15,208416,1853,24,15649,13643,18,BOTTOM,Brand,3,10,6,62846,1058,60,21520,8671,14,BOTTOM,MissFortune,4,5,15,241213,2117,14,21551,14509,17
